file,D1,D2,D3,D4,D5,D6,D7,A0,A1,A2,A3,A4,A5
CFEE/Emo_07/07_061.jpg,25.079872408,25.179356624,29.5465734054,3.0,3.16227766017,14.0356688476,61.1310068623,0.992974597302,0.340734492254,1.20832754984,0.353985354138,0.451786851344,1.03829222849
CFEE/Emo_07/07_019.jpg,36.0555127546,26.0768096208,30.8058436015,8.0622577483,8.0,25.079872408,73.3348484692,0.983443601304,0.310939214558,1.28508939586,0.426627493127,0.674740942224,0.983443601304
CFEE/Emo_07/07_123.jpg,19.2353840617,15.0,20.591260282,7.0,8.0622577483,18.0277563773,56.2227711875,1.04195804267,0.34440998458,1.44962169408,0.272946152264,0.607522900391,1.04195804267
CFEE/Emo_07/07_010.jpg,25.3179778023,20.0249843945,23.7065391823,9.0,9.05538513814,26.0192236625,56.0802995712,1.16796356299,0.321704477817,1.14033155396,0.327502514821,0.858186012001,1.224895879
CFEE/Emo_07/07_139.jpg,20.0,14.0356688476,16.6433169771,7.0,7.0,35.0142828,55.1452627158,1.33525134607,0.277896296255,1.32875365053,0.314529622368,1.03981050893,1.56912827163
CFEE/Emo_07/07_065.jpg,29.0688837075,17.1172427686,19.8494332413,7.07106781187,7.0,17.1172427686,59.2114853723,0.970082543484,0.338819875756,1.38897044297,0.459368034557,0.537108254094,1.02744083966
CFEE/Emo_07/07_052.jpg,27.0,17.0,20.8086520467,6.0,8.0622577483,19.0,66.0,0.856344877838,0.320036359411,1.37340076695,0.375778195915,0.542112978753,0.902114417633
CFEE/Emo_07/07_188.jpg,24.0,15.1327459504,16.6433169771,7.07106781187,7.0,18.0277563773,63.0,0.824219229256,0.313226791723,1.35241050662,0.375640235473,0.536254097405,0.847740771306
CFEE/Emo_07/07_112.jpg,23.0867927612,21.0,21.9544984001,6.0,6.0,18.0277563773,65.0,0.85249887938,0.36959363427,1.19552550394,0.345287227771,0.540720795832,0.903784699244
CFEE/Emo_07/07_113.jpg,25.179356624,22.0907220344,25.632011236,4.0,4.12310562562,21.0237960416,56.0802995712,1.07184330588,0.315285127245,1.28094983688,0.367522641035,0.681426611473,1.18432149098
CFEE/Emo_07/07_120.jpg,23.0217288664,21.0237960416,25.9422435421,6.0,6.0,16.0,56.0,0.900070478725,0.363084369004,1.21301842318,0.35843343059,0.509955941848,0.900070478725
CFEE/Emo_07/07_178.jpg,23.0217288664,12.0,14.8660687473,6.0,6.0,23.0217288664,47.0425339454,1.2087803515,0.312333467573,1.38768550953,0.363813667255,0.906550093946,1.2087803515
CFEE/Emo_07/07_023.jpg,29.0,22.0907220344,24.6981780705,5.0,6.0827625303,22.0227155455,55.0817574157,1.21393140612,0.333413593192,1.24155362523,0.396584150565,0.736951253828,1.3179022617
CFEE/Emo_07/07_161.jpg,16.0312195419,17.0293863659,18.3847763109,4.0,4.12310562562,20.0997512422,56.4358042381,0.985626576859,0.322110655209,1.2552185335,0.266832011388,0.625612245123,1.1760052071
CFEE/Emo_07/07_147.jpg,28.0178514522,18.0,22.0227155455,8.0622577483,8.0622577483,22.0907220344,59.2114853723,1.08881508812,0.313819934797,1.34057673952,0.403281481719,0.690128895935,1.12746195049
CFEE/Emo_07/07_142.jpg,24.0208242989,23.0,27.2029410175,8.0,8.24621125124,25.0199920064,58.3095189485,1.06297118396,0.351840023128,1.09531495069,0.351067273076,0.775689730563,1.20092431117
CFEE/Emo_07/07_115.jpg,22.360679775,21.0950231097,23.8537208838,8.0622577483,8.0,26.0192236625,73.027392121,1.1801892831,0.318764639767,1.36286316476,0.337843118979,0.684294791661,1.1801892831
CFEE/Emo_07/07_072.jpg,20.0997512422,17.1172427686,20.591260282,7.0,7.07106781187,12.0415945788,61.0327780787,0.870937711863,0.340814052516,1.38502020299,0.292751868423,0.414079889128,0.870937711863
CFEE/Emo_07/07_035.jpg,27.0739727414,13.0384048104,17.4928556845,4.0,5.09901951359,22.0227155455,62.0080639917,1.08341016108,0.281998779001,1.51050204375,0.429209031401,0.679893259358,1.08341016108
CFEE/Emo_07/07_149.jpg,23.0,20.0249843945,21.9544984001,6.0,6.0827625303,16.0312195419,50.0899191455,0.974213806472,0.363493119747,1.25620555459,0.378715334251,0.594395897409,1.04998215738
