file,D1,D2,D3,D4,D5,D6,D7,A0,A1,A2,A3,A4,A5
CFEE/Emo_06/06_134.jpg,29.1547594742,29.4278779391,33.2415402772,11.0453610172,11.1803398875,35.0570962859,66.0681466366,1.37784518213,0.25883939895,1.02228685566,0.352990387827,0.995525241532,1.37784518213
CFEE/Emo_06/06_114.jpg,24.0,28.0,29.5465734054,16.0312195419,16.0312195419,46.0,49.0102030194,1.8457806229,0.23390953343,0.975386451316,0.265071286565,1.4453712417,1.8457806229
CFEE/Emo_06/06_003.jpg,31.0,26.0192236625,28.3019433962,15.0332963784,16.0312195419,55.0363516233,56.2227711875,1.87537047631,0.242895652172,1.09162889967,0.32683726406,1.55213182777,1.87537047631
CFEE/Emo_06/06_150.jpg,30.0166620396,29.0,33.6154726279,12.0415945788,12.0,46.0,50.0,1.80663447667,0.236880536456,0.967046993397,0.377628059723,1.47371120283,1.84298209768
CFEE/Emo_06/06_185.jpg,29.0688837075,31.0161248385,33.1058907145,10.0,10.0498756211,35.0570962859,47.1699056603,1.61268797189,0.238416252765,0.919333897596,0.350457342626,1.21801659833,1.67373695125
CFEE/Emo_06/06_127.jpg,35.0142828,33.0151480384,37.1214223865,14.0356688476,14.0,38.0,49.0102030194,1.67524244772,0.246004514224,0.886999388102,0.373831718954,1.29583648281,1.7022183415
CFEE/Emo_06/06_087.jpg,31.0161248385,31.1448230048,34.5398320783,16.0312195419,15.1327459504,56.0089278598,55.0363516233,1.86134708994,0.21221643866,0.950546840812,0.375026096709,1.58833838685,1.8782621386
CFEE/Emo_06/06_058.jpg,29.1547594742,33.7342555869,36.1386219992,7.07106781187,7.28010988928,54.1479454827,55.2268050859,1.90815029617,0.207986188099,0.916713602381,0.338440320878,1.60526542779,1.90815029617
CFEE/Emo_06/06_089.jpg,20.0997512422,28.0,29.5465734054,10.0498756211,10.0498756211,43.0116263352,46.0108682813,1.75721839023,0.246710263128,0.978766127074,0.231945765896,1.4763104951,1.82812004177
CFEE/Emo_06/06_017.jpg,31.0161248385,25.079872408,29.5296461205,16.0312195419,16.0312195419,50.0,64.0,1.62903814287,0.250712671474,1.04978686067,0.343023940421,1.2877005415,1.66014398642
CFEE/Emo_06/06_188.jpg,35.0,25.0199920064,26.4007575649,12.0,12.0415945788,33.0151480384,65.06919394,1.19679543412,0.236526000052,1.07862208739,0.452474889562,0.902065328906,1.22553525364
CFEE/Emo_06/06_002.jpg,35.0,34.1320963318,35.8468966579,11.0,12.0415945788,52.0096144958,58.0344725142,1.79446063764,0.219642213763,0.943657090538,0.379706809482,1.49724503631,1.79446063764
CFEE/Emo_06/06_128.jpg,29.2745623366,22.0907220344,29.5465734054,8.0,9.05538513814,26.0192236625,51.0,1.31884103268,0.265965680316,1.03743316102,0.387563699663,0.975942045397,1.31884103268
