file,D1,D2,D3,D4,D5,D6,D7,A0,A1,A2,A3,A4,A5
CFEE/Emo_01/01_021.jpg,34.0,20.2237484162,23.6008474424,15.0332963784,14.0356688476,19.0,62.0725382114,1.04238585688,0.237965074432,1.24133384303,0.3729877218,0.613207348875,1.04238585688
CFEE/Emo_01/01_064.jpg,21.0,27.1661554144,29.9666481275,13.0,13.0384048104,28.0,69.0,1.12772579437,0.321750554397,1.02593241134,0.248701402123,0.741782577625,1.20155122739
CFEE/Emo_01/01_081.jpg,34.0147027034,28.0,30.8706980809,13.0384048104,13.0384048104,14.0,62.0080639917,0.946385977168,0.270188956097,1.01063978458,0.40652008771,0.427239862922,0.986195070675
CFEE/Emo_01/01_120.jpg,34.0147027034,27.2946881279,31.7647603485,10.0498756211,10.0498756211,24.0831891576,77.0584193972,0.945858193546,0.362419827589,1.08385196252,0.471942661673,0.571104534746,0.964788628804
CFEE/Emo_01/01_212.jpg,23.0867927612,24.0831891576,27.2946881279,10.1980390272,10.0,18.1107702763,61.1310068623,0.921537124251,0.325975881364,1.04931853505,0.300897962397,0.544818076484,1.04600055514
CFEE/Emo_01/01_214.jpg,26.0192236625,18.2482875909,22.4722050542,9.0,9.05538513814,14.0,54.083269132,0.971621003809,0.280469286917,1.16921578669,0.386203975781,0.489957326254,1.02821700267
CFEE/Emo_01/01_163.jpg,31.0161248385,24.3310501212,26.2488094968,9.0,8.0622577483,17.0,52.038447325,1.11092941812,0.251689971758,1.03145093997,0.450999473983,0.630168565499,1.11092941812
CFEE/Emo_01/01_167.jpg,27.0,21.0237960416,24.5967477525,12.0415945788,11.1803398875,19.0262975904,52.1536192416,1.09472699647,0.321721746745,1.22129998485,0.390990920838,0.682316554875,1.14703885449
CFEE/Emo_01/01_209.jpg,29.0172362571,20.0997512422,22.4722050542,9.05538513814,9.05538513814,16.0,56.0,0.962047035064,0.297242124539,1.19369001214,0.470349611728,0.520688727755,1.0672585811
CFEE/Emo_01/01_074.jpg,27.1661554144,19.0,24.1660919472,11.0,11.0453610172,15.0332963784,51.0881590978,1.09305894131,0.257590607007,1.12327635164,0.359624971061,0.551050178732,1.15401227984
CFEE/Emo_01/01_116.jpg,37.0135110466,31.1448230048,33.8378486314,9.0,9.05538513814,19.0262975904,64.0702739186,0.985248997163,0.265879802944,0.940627761296,0.398577979625,0.552841221593,1.08603925334
CFEE/Emo_01/01_118.jpg,27.1661554144,25.0,25.0599281723,10.0498756211,9.0,16.0,76.026311235,0.92192155209,0.33016488194,1.15257199722,0.34094540433,0.404395015337,0.953701021787
CFEE/Emo_01/01_157.jpg,23.0217288664,24.1867732449,27.2946881279,10.0,10.0,15.0332963784,54.0092584656,1.11047372632,0.277562628995,1.07112826836,0.31034853998,0.551050178732,1.11047372632
CFEE/Emo_01/01_126.jpg,28.0,20.0997512422,22.360679775,8.0622577483,8.0622577483,21.0237960416,67.0298440995,0.89251348675,0.326234829271,1.18857272183,0.437236226126,0.575457733541,0.972070273715
CFEE/Emo_01/01_156.jpg,34.0147027034,17.4642491966,21.400934559,9.05538513814,9.05538513814,7.07106781187,53.0094331228,0.739277047383,0.272093274102,1.49383421297,0.556717537622,0.263818963928,0.739277047383
CFEE/Emo_01/01_105.jpg,28.6356421266,25.7099202644,29.7321374946,10.1980390272,11.0453610172,26.1725046566,68.3593446429,1.09707349197,0.325976625381,1.02094314412,0.399065232167,0.722653408172,1.09707349197
CFEE/Emo_01/01_106.jpg,24.0,22.0907220344,25.9422435421,12.0415945788,11.0453610172,18.0277563773,65.06919394,1.00009685629,0.303664039898,1.2755735446,0.312995706547,0.525325232307,1.01212278893
CFEE/Emo_01/01_080.jpg,20.0249843945,25.0,27.2029410175,10.0498756211,9.05538513814,19.1049731745,67.2681202354,0.886775140067,0.393099490044,0.99649149662,0.285368148349,0.536958385231,0.899652491359
CFEE/Emo_01/01_067.jpg,25.079872408,22.0907220344,27.7848879789,14.1421356237,14.1421356237,18.0277563773,78.0576709875,0.892920598602,0.318131752341,1.28394986736,0.322372831852,0.448113290402,0.928549660162
CFEE/Emo_01/01_092.jpg,32.0,27.4590604355,33.2866339542,10.0,9.0,14.0356688476,67.007462271,0.830554086975,0.307107601721,1.13365765807,0.40458116941,0.418589559658,0.830554086975
CFEE/Emo_01/01_192.jpg,21.0950231097,23.0867927612,26.5706605112,10.0498756211,10.0498756211,16.1245154966,59.1354377679,1.0074800653,0.333645792145,1.03079176426,0.290283658048,0.523002136266,1.0690718922
CFEE/Emo_01/01_041.jpg,24.1867732449,30.0,33.8378486314,9.0,9.05538513814,27.0185121722,59.0338885726,1.30648602278,0.306730826838,0.98941614299,0.261184838108,0.885066815889,1.30648602278
CFEE/Emo_01/01_204.jpg,22.2036033112,30.0665927567,33.9558536927,10.0,9.21954445729,20.0997512422,60.4069532422,1.02154981745,0.32375455973,0.974161497865,0.248433194839,0.621975109809,1.07817132394
CFEE/Emo_01/01_039.jpg,27.0185121722,18.1107702763,19.7230829233,10.0,10.0498756211,19.0262975904,63.0713881249,1.00857748171,0.295053901265,1.26003434108,0.405008445174,0.569944200632,1.02003351839
