file,D1,D2,D3,D4,D5,D6,D7,A0,A1,A2,A3,A4,A5
CFEE/Emo_05/05_015.jpg,21.0237960416,20.0997512422,23.8537208838,7.07106781187,7.0,17.0,74.0067564483,0.767327841371,0.365458800358,1.2502559372,0.253321735336,0.438373744255,0.863191852677
CFEE/Emo_05/05_205.jpg,21.0237960416,12.3693168769,14.2126704036,6.0827625303,6.0,21.0237960416,61.0327780787,1.05165021255,0.282633827042,1.30597899689,0.318087567116,0.620249485983,1.08156015426
CFEE/Emo_05/05_054.jpg,20.3960780544,22.2036033112,26.2488094968,10.0,9.21954445729,21.0,65.0307619516,1.01077623921,0.345755546299,1.07353937129,0.250308070034,0.615985119508,1.01077623921
CFEE/Emo_05/05_168.jpg,17.0,19.4164878389,21.8403296678,6.0827625303,7.07106781187,16.0,52.0096144958,1.06583365854,0.320497422221,1.04230469024,0.238290910062,0.593972681872,1.06583365854
CFEE/Emo_05/05_087.jpg,24.1867732449,22.0,23.2594066992,9.0,10.0498756211,27.0,59.0084739677,1.29122717264,0.287100375711,1.09432890732,0.31646302409,0.841402120257,1.34452792639
CFEE/Emo_05/05_212.jpg,15.0,19.2353840617,21.0237960416,10.0498756211,9.05538513814,11.0453610172,63.0079360081,0.817995308515,0.352990387827,1.16303451969,0.199258911731,0.331096076704,0.89204489577
CFEE/Emo_05/05_079.jpg,22.0907220344,15.0332963784,20.2484567313,7.0,8.0622577483,14.0356688476,61.0327780787,0.949952159037,0.330895502891,1.36319703945,0.335981368278,0.437439601603,1.01501093297
CFEE/Emo_05/05_184.jpg,18.0,14.0,17.4928556845,5.09901951359,6.0827625303,14.0356688476,78.006409993,0.701794610691,0.340211868117,1.39408747072,0.271055427971,0.334385261098,0.771214717406
CFEE/Emo_05/05_126.jpg,27.0,18.1107702763,20.591260282,4.12310562562,4.0,31.0161248385,75.0266619276,0.976136366508,0.292388366024,1.27479115563,0.403503059021,0.714535038477,1.1636188302
CFEE/Emo_05/05_116.jpg,26.0768096208,21.2132034356,22.8473193176,6.0827625303,7.0,17.0,61.0,1.06948537731,0.298828243313,1.14887960751,0.311137903719,0.505887222756,1.25402346249
CFEE/Emo_05/05_149.jpg,20.0,21.0950231097,21.0237960416,7.0,8.0622577483,16.0312195419,52.0,1.14416883367,0.330234305115,1.15566902792,0.300742856014,0.584745286078,1.16797385985
CFEE/Emo_05/05_016.jpg,15.0332963784,28.1602556807,27.892651362,4.12310562562,5.09901951359,16.0312195419,72.0624728968,0.956298158299,0.312296692103,1.08355427703,0.156873745391,0.420565600608,1.07080109678
CFEE/Emo_05/05_051.jpg,19.1049731745,23.0867927612,25.079872408,8.0,9.05538513814,15.0,71.0281634283,0.834538897813,0.362184213215,1.22913375295,0.220392657538,0.398661925406,0.857556054892
CFEE/Emo_05/05_075.jpg,27.0739727414,15.0332963784,17.0,7.07106781187,7.07106781187,15.0332963784,59.076221951,0.88530311078,0.31942949966,1.25167388724,0.386889588703,0.481786209055,0.954336390215
CFEE/Emo_05/05_006.jpg,19.0262975904,17.1172427686,19.2353840617,8.0622577483,8.0622577483,15.1327459504,60.0083327547,1.02613282017,0.31233463682,1.22259691503,0.250505319301,0.482777333038,1.05728251346
CFEE/Emo_05/05_025.jpg,23.1948270095,20.0997512422,22.4722050542,11.0453610172,11.1803398875,16.2788205961,72.2495674728,0.868642456195,0.34283685063,1.05290334472,0.284923855316,0.435338279276,0.868642456195
CFEE/Emo_05/05_114.jpg,22.0907220344,20.0249843945,21.5406592285,9.0,10.0,19.0262975904,60.0083327547,1.04278172277,0.293992464996,1.07017660499,0.260692138213,0.620612286789,1.04278172277
CFEE/Emo_05/05_014.jpg,29.0172362571,22.0907220344,24.1660919472,8.0622577483,8.0622577483,17.0,63.0317380373,1.0881636573,0.311960530313,1.19408499788,0.369991768799,0.529246780832,1.0881636573
CFEE/Emo_05/05_098.jpg,22.0907220344,23.0,27.3130005675,9.05538513814,9.21954445729,20.0,66.0302960769,0.853474621655,0.359234812545,1.1432710783,0.288067471701,0.588002603548,0.887660283167
CFEE/Emo_05/05_040.jpg,27.0185121722,20.0249843945,22.2036033112,9.0,8.0,15.0,67.007462271,0.887206058055,0.313517207508,1.36198383055,0.34458883335,0.430009972447,0.915500221107
CFEE/Emo_05/05_225.jpg,23.0867927612,20.0249843945,23.0867927612,8.0,8.0622577483,20.0249843945,49.1629942131,1.23291813855,0.265950600322,1.15409406606,0.356204238286,0.769270529554,1.23291813855
CFEE/Emo_05/05_028.jpg,16.0,17.2626765016,19.4164878389,11.0453610172,12.0415945788,20.0,62.0,1.16004051666,0.315539454144,1.25081411715,0.185413791449,0.603749333397,1.1817762235
CFEE/Emo_05/05_092.jpg,17.0293863659,20.0997512422,23.3238075794,6.0,7.0,14.0,60.0,0.749862669975,0.39417884364,1.26085624685,0.245588140425,0.442228824829,0.783020046596
CFEE/Emo_05/05_203.jpg,14.0356688476,25.0199920064,27.8567765544,7.0,7.07106781187,21.0,69.0651865993,1.01418480786,0.352915749821,1.1548566858,0.175781632378,0.613106750313,1.01418480786
CFEE/Emo_05/05_118.jpg,16.0,14.1421356237,17.0880074906,7.0,7.07106781187,19.1049731745,64.1950153828,1.19569331107,0.320159321627,1.20210042414,0.203591267436,0.591698468451,1.19569331107
CFEE/Emo_05/05_229.jpg,20.0,29.2745623366,29.7321374946,13.152946438,12.0415945788,26.0192236625,58.0086200491,1.28640044242,0.312918056507,0.997510567457,0.239773991178,0.833793394271,1.29146189995
CFEE/Emo_05/05_110.jpg,23.1948270095,17.1172427686,21.0237960416,8.0,10.0498756211,14.0356688476,62.0322496771,0.972070273715,0.319561176395,1.26895464602,0.309634092038,0.434080574278,1.01025083012
CFEE/Emo_05/05_108.jpg,29.0688837075,23.0,25.2982212813,8.0,8.0,15.0332963784,54.2309874518,1.09202699716,0.292201131457,1.10972437211,0.382351393469,0.572354428636,1.09202699716
CFEE/Emo_05/05_012.jpg,17.0,20.0,21.4709105536,10.0,10.0,17.1172427686,70.1141925718,0.991529756461,0.319482898166,1.17227388113,0.193369488442,0.478099458958,1.05355315982
CFEE/Emo_05/05_044.jpg,27.1661554144,20.0249843945,25.495097568,9.0,10.0498756211,33.0,62.0080639917,1.43509452821,0.244932679773,1.12894554653,0.34094540433,0.984193629006,1.43509452821
CFEE/Emo_05/05_180.jpg,17.0,17.0,17.0,7.0,7.0,15.0332963784,50.0899191455,1.10714871779,0.299700054917,1.16590454051,0.244528145062,0.548549402451,1.1603010856
CFEE/Emo_05/05_032.jpg,21.0237960416,21.1896201004,22.825424421,12.1655250606,13.0384048104,18.0,66.0681466366,0.982258486902,0.353931362194,1.17458186523,0.244132336712,0.525642250863,1.04516362751
CFEE/Emo_05/05_010.jpg,25.079872408,19.0262975904,21.9317121995,8.0,9.05538513814,15.0,76.0065786626,0.894044418361,0.330105670155,1.16257738088,0.314038625024,0.391879688616,0.894044418361
CFEE/Emo_05/05_218.jpg,11.1803398875,25.079872408,24.3515913238,3.16227766017,3.16227766017,18.0277563773,53.0094331228,1.05060528085,0.34841699507,1.09081718784,0.155167157737,0.632748835002,1.10350242584
CFEE/Emo_05/05_136.jpg,20.0997512422,16.0312195419,18.0277563773,3.0,4.12310562562,12.1655250606,54.083269132,1.0634917643,0.28214029385,1.14046971367,0.280435495142,0.463647609001,1.0634917643
CFEE/Emo_05/05_115.jpg,17.2626765016,17.4642491966,19.4164878389,10.0498756211,11.0,10.0498756211,69.0289794217,0.874054045265,0.358356019292,1.31632949956,0.225606768179,0.286051441717,0.892017303393
CFEE/Emo_05/05_060.jpg,25.0,11.7046999107,18.0277563773,9.05538513814,9.21954445729,18.2482875909,50.2493781056,1.30780159511,0.245881122083,1.55239349656,0.321750554397,0.729277380696,1.30780159511
CFEE/Emo_05/05_201.jpg,17.0,16.4924225025,15.6524758425,6.0827625303,6.0,16.0,63.0079360081,0.938690335342,0.377474590441,1.17035554969,0.276887486283,0.475671854915,0.989359617073
CFEE/Emo_05/05_162.jpg,19.1049731745,18.1107702763,20.2484567313,3.0,3.16227766017,13.0,58.137767415,0.716325831233,0.373292166686,1.1859716545,0.295539894121,0.410878180155,0.807201561297
CFEE/Emo_05/05_128.jpg,30.1496268634,20.2237484162,24.1867732449,9.05538513814,9.05538513814,18.0277563773,61.0,1.09535933905,0.276664228643,1.22972894815,0.344062053647,0.591776170542,1.09535933905
CFEE/Emo_05/05_134.jpg,16.2788205961,25.079872408,25.632011236,5.09901951359,6.0,17.1172427686,57.0788927713,0.897377552157,0.381823365511,1.12426196141,0.224254544989,0.588959541055,0.897377552157
CFEE/Emo_05/05_223.jpg,19.2353840617,13.0384048104,14.8660687473,6.0827625303,6.0827625303,18.4390889146,48.5077313425,1.14318117967,0.293794851172,1.24732756103,0.316569253612,0.697562130322,1.22471429193
CFEE/Emo_05/05_132.jpg,11.0453610172,20.3960780544,21.5870331449,7.07106781187,8.0622577483,24.0,51.0098029794,1.34168934666,0.32463455894,1.03410815249,0.147596802887,0.894026166577,1.34168934666
CFEE/Emo_05/05_181.jpg,12.0415945788,15.0332963784,16.5529453572,7.0,7.07106781187,13.0384048104,58.0344725142,0.958048906599,0.336336229867,1.2680308329,0.172533469825,0.464767429361,0.958048906599
CFEE/Emo_05/05_095.jpg,23.0217288664,14.0356688476,19.7230829233,11.0453610172,12.1655250606,23.0,71.0070419043,1.16698843343,0.278943601562,1.35759180741,0.294702269828,0.583572953672,1.16698843343
CFEE/Emo_05/05_170.jpg,14.1421356237,13.0,14.3178210633,6.0827625303,5.09901951359,21.0237960416,53.0377224247,1.09305894131,0.322303957771,1.33394756585,0.245342299474,0.751703056051,1.09305894131
CFEE/Emo_05/05_023.jpg,23.1948270095,11.0453610172,14.2126704036,7.07106781187,7.07106781187,15.0332963784,60.0333240792,1.07574193597,0.303549242771,1.39212906607,0.324228864069,0.463647609001,1.14786694035
CFEE/Emo_05/05_131.jpg,23.0,18.2482875909,21.1896201004,10.0498756211,9.05538513814,20.0249843945,67.0298440995,0.99847015279,0.304689675513,1.16066898625,0.268873899895,0.590628522554,0.99847015279
CFEE/Emo_05/05_187.jpg,29.1547594742,14.1421356237,18.7882942281,7.0,8.0622577483,23.0867927612,49.1629942131,1.31019393505,0.250745091855,1.390942827,0.470981040043,0.858438728701,1.3387651473
CFEE/Emo_05/05_013.jpg,15.0332963784,27.0185121722,27.2029410175,7.0,8.0622577483,14.0,84.0059521701,0.785398163397,0.355543849191,1.14416883367,0.181505767231,0.3414151902,0.785398163397
CFEE/Emo_05/05_150.jpg,16.0,16.1245154966,18.3575597507,7.0,8.0,15.0332963784,53.0094331228,1.11393850406,0.350955731265,1.3171930572,0.265103064593,0.529667226479,1.22244797745
CFEE/Emo_05/05_003.jpg,28.0178514522,13.152946438,16.2788205961,8.0,8.0,14.0356688476,66.0,0.947046081686,0.317799800691,1.42478406908,0.344484675794,0.416176429317,0.982392841329
CFEE/Emo_05/05_024.jpg,23.0,15.2970585408,16.6433169771,10.0498756211,10.0498756211,29.0,57.0,1.36696308764,0.273987299467,1.28324805257,0.296208664999,0.953816329396,1.40381845284
CFEE/Emo_05/05_107.jpg,25.0,19.0262975904,21.400934559,8.0,8.0622577483,16.1245154966,61.0737259384,0.985082048773,0.322560598772,1.3988985955,0.329947092147,0.487739332426,1.14559130782
CFEE/Emo_05/05_094.jpg,37.0135110466,29.0172362571,30.8706980809,4.0,4.0,17.2626765016,69.0072459963,0.722527137575,0.372253560388,1.03096059762,0.468578882871,0.427788547506,0.84593018318
CFEE/Emo_05/05_030.jpg,23.0217288664,16.4924225025,21.0950231097,7.07106781187,7.07106781187,28.0178514522,61.0327780787,1.24571832334,0.274098444357,1.19653255294,0.331769209424,0.789842578578,1.37742836312
CFEE/Emo_05/05_104.jpg,18.1107702763,14.0356688476,18.3575597507,10.0,10.0498756211,12.0415945788,48.0936586256,1.01732893121,0.318970523587,1.31004432404,0.267565658539,0.457154193773,1.10714871779
CFEE/Emo_05/05_109.jpg,22.0227155455,24.0208242989,23.769728648,7.0,7.07106781187,30.0,56.0089278598,1.33218700429,0.287865224493,1.0086895725,0.296263869909,0.976229266119,1.33218700429
CFEE/Emo_05/05_068.jpg,19.0262975904,12.0,14.3178210633,8.0622577483,9.21954445729,13.152946438,51.2445119013,0.975386451316,0.301183834473,1.30162883401,0.273956056978,0.511738842315,0.993713725987
CFEE/Emo_05/05_145.jpg,17.0293863659,12.0415945788,14.2126704036,7.0,7.07106781187,12.0415945788,60.0333240792,0.827591129022,0.340613852319,1.41610163123,0.236764912159,0.378610285338,0.855987753216
CFEE/Emo_05/05_226.jpg,20.0,21.0,23.769728648,7.0,7.07106781187,22.0907220344,70.0642562224,0.942549792935,0.332032802121,1.06663036532,0.295748434796,0.643501108793,0.942549792935
CFEE/Emo_05/05_221.jpg,26.0192236625,14.0356688476,18.0277563773,10.0498756211,11.0453610172,18.0277563773,54.0370243444,0.998719566662,0.280167651851,1.30885949047,0.380427933435,0.631079387471,1.0037452554
CFEE/Emo_05/05_120.jpg,27.0185121722,23.3452350599,28.6530975638,6.0,7.07106781187,17.1172427686,74.1080292546,0.852152174869,0.382727844458,1.27973502369,0.388904112515,0.437337891748,0.852152174869
CFEE/Emo_05/05_080.jpg,16.2788205961,21.5870331449,23.7065391823,5.09901951359,5.09901951359,19.2353840617,50.3587132481,1.05808099207,0.427464313015,1.04751800466,0.234479429355,0.68403656055,1.05808099207
CFEE/Emo_05/05_151.jpg,28.1602556807,18.0,19.7230829233,8.0,8.0622577483,17.0293863659,51.0881590978,1.07524465331,0.307773236096,1.20825208953,0.387804498052,0.664300486321,1.07524465331
CFEE/Emo_05/05_074.jpg,24.0831891576,17.0,19.2353840617,9.0,10.1980390272,18.0277563773,49.040799341,1.29629604161,0.262566295804,1.2490457724,0.298274804286,0.673249360121,1.3563929134
CFEE/Emo_05/05_004.jpg,29.0172362571,19.1049731745,23.8537208838,7.07106781187,7.0,14.0356688476,65.06919394,0.912397419941,0.318844030533,1.27444446652,0.338893205299,0.462212889756,0.912397419941
CFEE/Emo_05/05_090.jpg,24.0208242989,15.2970585408,17.8044938148,12.0415945788,12.0415945788,20.0,63.0079360081,1.02135645263,0.320762412426,1.28413116231,0.332691563041,0.588002603548,1.14046971367
CFEE/Emo_05/05_130.jpg,21.0,15.1327459504,18.3847763109,8.0,9.05538513814,17.0,57.0350769264,1.15498453777,0.330363350037,1.20040886704,0.325056824285,0.57038328165,1.15498453777
CFEE/Emo_05/05_164.jpg,18.0,19.1049731745,20.6155281281,8.0622577483,8.0622577483,17.0293863659,59.0084739677,0.902643585337,0.346779287574,1.10714871779,0.262955296394,0.542629253601,0.91971960535
CFEE/Emo_05/05_165.jpg,23.0,16.0,19.8494332413,8.0,9.05538513814,15.0332963784,55.0363516233,0.925184031835,0.343486261238,1.38159730469,0.350202290962,0.512013567583,0.989019955731
CFEE/Emo_05/05_002.jpg,24.0831891576,12.1655250606,15.8113883008,8.0622577483,9.05538513814,16.0,58.0775343829,1.09039051021,0.262736309076,1.32887575811,0.301539276005,0.534955073786,1.09039051021
CFEE/Emo_05/05_172.jpg,23.1948270095,12.0415945788,17.4928556845,7.0,8.0622577483,15.0332963784,56.1426753905,0.960504421555,0.299080758288,1.40026346254,0.377244460736,0.514146155913,1.05577312772
CFEE/Emo_05/05_035.jpg,20.0249843945,13.3416640641,16.6433169771,6.0,7.0,11.0453610172,64.0078120232,0.880810699201,0.316183662006,1.33542249103,0.293998710204,0.316345201636,0.984193629006
CFEE/Emo_05/05_046.jpg,31.2569992162,21.3775583264,23.4307490277,16.1245154966,15.0,17.1172427686,70.1141925718,0.876229136995,0.329567008546,1.23822188204,0.342383263954,0.473748275586,0.876229136995
CFEE/Emo_05/05_185.jpg,19.0262975904,12.1655250606,14.2126704036,6.0,6.0827625303,15.1327459504,52.0864665724,1.07580010595,0.309628436667,1.31712223066,0.288055447051,0.543882689888,1.10714871779
CFEE/Emo_05/05_005.jpg,27.0185121722,19.1049731745,21.400934559,12.0415945788,11.0453610172,20.0249843945,76.0,0.834804418711,0.321022222406,1.2490457724,0.316784065324,0.505995158021,0.885615534184
CFEE/Emo_05/05_216.jpg,22.0907220344,23.0,25.0,10.0,10.1980390272,11.0,61.0081961707,0.873268150025,0.311124467443,1.10714871779,0.299709340517,0.385035331654,0.873268150025
CFEE/Emo_05/05_206.jpg,17.0293863659,17.1172427686,18.3575597507,4.12310562562,4.12310562562,12.1655250606,48.1663783152,1.00406710927,0.33305326455,1.41056564252,0.270383530566,0.454213926595,1.09428965931
CFEE/Emo_05/05_166.jpg,19.1049731745,17.1172427686,17.88854382,5.09901951359,5.0,15.0332963784,54.0092584656,0.978082949405,0.284009487193,1.16066898625,0.286659791241,0.511399790318,1.06583365854
CFEE/Emo_05/05_102.jpg,23.0867927612,22.0,21.4709105536,9.05538513814,9.05538513814,16.0312195419,65.0,0.925974214807,0.2932884916,1.23970025009,0.278199492729,0.456030781331,0.950726020169
CFEE/Emo_05/05_143.jpg,25.0199920064,13.0384048104,18.0277563773,6.0,6.0,21.0237960416,59.1354377679,0.992272112377,0.282458320382,1.33656993746,0.346241333946,0.684294791661,1.01432900674
CFEE/Emo_05/05_192.jpg,14.1421356237,23.0867927612,23.5372045919,7.28010988928,6.0,26.0,49.040799341,1.14155542408,0.37336249048,0.970451983396,0.179911594574,0.844822818423,1.18838276827
